respID,qID,altID,obsID,price,modelyear,powertrain,brand,Warranty,range,Mileage,ChargingStation,powertrain_Electric,powertrain_Gas,image
604,3,2,2415,21000,3,Gas,Tesla,No,250,45000,NA,0,1,Tesla_Model_3.jpg
604,4,1,2416,46000,4,Electric,Mercedes,Yes,100,14000,discounted,1,0,MB_EQ.jpg
604,4,2,2416,48000,1,Gas,Tesla,No,200,33000,NA,0,1,Tesla_Model_3.jpg
605,1,1,2417,43000,2,Electric,Nissan,Yes,250,23000,free,1,0,Nissan_Leaf.jpg
605,1,2,2417,32000,5,Gas,Tesla,No,100,9000,NA,0,1,Tesla_Model_3.jpg
605,2,1,2418,15000,1,Electric,Nissan,No,100,42000,free,1,0,Nissan_Leaf.jpg
605,2,2,2418,42000,4,Gas,Mercedes,Yes,150,25000,NA,0,1,MB_C300.jpg
605,3,1,2419,46000,4,Electric,Mercedes,Yes,100,45000,discounted,1,0,MB_EQ.jpg
605,3,2,2419,19000,3,Gas,Nissan,Yes,250,33000,NA,0,1,Nissan_Gas.jpg
605,4,1,2420,37000,2,Electric,Mercedes,Yes,250,38000,discounted,1,0,MB_EQ.jpg
605,4,2,2420,41000,5,Gas,Tesla,Yes,200,37000,NA,0,1,Tesla_Model_3.jpg
606,1,1,2421,34000,3,Electric,Tesla,No,200,35000,discounted,1,0,Tesla_Model_3.jpg
606,1,2,2421,43000,1,Gas,Nissan,No,250,21000,NA,0,1,Nissan_Gas.jpg
606,2,1,2422,9000,1,Electric,Mercedes,Yes,150,50000,free,1,0,MB_EQ.jpg
606,2,2,2422,40000,3,Gas,Nissan,No,250,45000,NA,0,1,Nissan_Gas.jpg
606,3,1,2423,13000,2,Electric,Mercedes,Yes,200,15000,free,1,0,MB_EQ.jpg
606,3,2,2423,30000,1,Gas,Mercedes,Yes,250,29000,NA,0,1,MB_C300.jpg
606,4,1,2424,35000,3,Electric,Mercedes,No,150,13000,discounted,1,0,MB_EQ.jpg
606,4,2,2424,47000,3,Gas,Tesla,No,250,35000,NA,0,1,Tesla_Model_3.jpg
607,1,1,2425,30000,3,Electric,Tesla,Yes,100,45000,free,1,0,Tesla_Model_3.jpg
607,1,2,2425,23000,2,Gas,Tesla,Yes,150,16000,NA,0,1,Tesla_Model_3.jpg
607,2,1,2426,9000,4,Electric,Nissan,No,250,39000,free,1,0,Nissan_Leaf.jpg
607,2,2,2426,47000,5,Gas,Mercedes,Yes,200,6000,NA,0,1,MB_C300.jpg
607,3,1,2427,40000,2,Electric,Mercedes,Yes,250,15000,discounted,1,0,MB_EQ.jpg
607,3,2,2427,12000,3,Gas,Tesla,No,250,18000,NA,0,1,Tesla_Model_3.jpg
607,4,1,2428,33000,2,Electric,Mercedes,Yes,150,43000,paid,1,0,MB_EQ.jpg
607,4,2,2428,37000,3,Gas,Tesla,No,150,47000,NA,0,1,Tesla_Model_3.jpg
608,1,1,2429,26000,2,Electric,Tesla,Yes,250,50000,paid,1,0,Tesla_Model_3.jpg
608,1,2,2429,18000,2,Gas,Nissan,Yes,250,46000,NA,0,1,Nissan_Gas.jpg
608,2,1,2430,29000,1,Electric,Nissan,Yes,100,28000,discounted,1,0,Nissan_Leaf.jpg
608,2,2,2430,14000,3,Gas,Nissan,Yes,250,35000,NA,0,1,Nissan_Gas.jpg
608,3,1,2431,15000,2,Electric,Tesla,Yes,100,38000,discounted,1,0,Tesla_Model_3.jpg
608,3,2,2431,47000,4,Gas,Mercedes,No,250,24000,NA,0,1,MB_C300.jpg
608,4,1,2432,23000,5,Electric,Mercedes,Yes,200,9000,free,1,0,MB_EQ.jpg
608,4,2,2432,45000,5,Gas,Tesla,No,200,22000,NA,0,1,Tesla_Model_3.jpg
609,1,1,2433,5000,1,Electric,Tesla,No,200,25000,discounted,1,0,Tesla_Model_3.jpg
609,1,2,2433,44000,2,Gas,Mercedes,No,150,33000,NA,0,1,MB_C300.jpg
609,2,1,2434,13000,4,Electric,Nissan,Yes,200,33000,paid,1,0,Nissan_Leaf.jpg
609,2,2,2434,14000,3,Gas,Mercedes,Yes,150,50000,NA,0,1,MB_C300.jpg
609,3,1,2435,32000,2,Electric,Nissan,Yes,250,13000,paid,1,0,Nissan_Leaf.jpg
609,3,2,2435,28000,2,Gas,Tesla,Yes,150,44000,NA,0,1,Tesla_Model_3.jpg
609,4,1,2436,10000,1,Electric,Mercedes,Yes,100,17000,free,1,0,MB_EQ.jpg
609,4,2,2436,16000,1,Gas,Mercedes,No,150,35000,NA,0,1,MB_C300.jpg
610,1,1,2437,39000,3,Electric,Mercedes,No,150,45000,free,1,0,MB_EQ.jpg
610,1,2,2437,32000,3,Gas,Nissan,Yes,250,12000,NA,0,1,Nissan_Gas.jpg
610,2,1,2438,7000,5,Electric,Tesla,Yes,200,13000,discounted,1,0,Tesla_Model_3.jpg
610,2,2,2438,25000,4,Gas,Mercedes,No,250,24000,NA,0,1,MB_C300.jpg
610,3,1,2439,26000,1,Electric,Nissan,Yes,200,14000,discounted,1,0,Nissan_Leaf.jpg
610,3,2,2439,22000,1,Gas,Mercedes,No,200,43000,NA,0,1,MB_C300.jpg
610,4,1,2440,12000,4,Electric,Nissan,Yes,150,11000,free,1,0,Nissan_Leaf.jpg
610,4,2,2440,20000,1,Gas,Mercedes,No,150,6000,NA,0,1,MB_C300.jpg
611,1,1,2441,46000,2,Electric,Nissan,Yes,150,10000,free,1,0,Nissan_Leaf.jpg
611,1,2,2441,32000,3,Gas,Nissan,No,150,10000,NA,0,1,Nissan_Gas.jpg
611,2,1,2442,40000,5,Electric,Nissan,No,200,27000,free,1,0,Nissan_Leaf.jpg
611,2,2,2442,14000,2,Gas,Tesla,Yes,100,8000,NA,0,1,Tesla_Model_3.jpg
611,3,1,2443,14000,4,Electric,Nissan,Yes,150,46000,paid,1,0,Nissan_Leaf.jpg
611,3,2,2443,38000,2,Gas,Tesla,Yes,200,15000,NA,0,1,Tesla_Model_3.jpg
611,4,1,2444,24000,1,Electric,Tesla,No,100,18000,free,1,0,Tesla_Model_3.jpg
611,4,2,2444,13000,4,Gas,Mercedes,No,200,34000,NA,0,1,MB_C300.jpg
612,1,1,2445,21000,5,Electric,Tesla,Yes,200,48000,free,1,0,Tesla_Model_3.jpg
612,1,2,2445,27000,2,Gas,Nissan,Yes,250,23000,NA,0,1,Nissan_Gas.jpg
612,2,1,2446,26000,5,Electric,Mercedes,No,200,17000,paid,1,0,MB_EQ.jpg
612,2,2,2446,20000,5,Gas,Mercedes,Yes,250,43000,NA,0,1,MB_C300.jpg
612,3,1,2447,16000,1,Electric,Nissan,No,250,38000,discounted,1,0,Nissan_Leaf.jpg
612,3,2,2447,29000,2,Gas,Mercedes,Yes,250,17000,NA,0,1,MB_C300.jpg
612,4,1,2448,49000,4,Electric,Nissan,No,100,27000,paid,1,0,Nissan_Leaf.jpg
612,4,2,2448,33000,3,Gas,Nissan,Yes,250,21000,NA,0,1,Nissan_Gas.jpg
613,1,1,2449,34000,2,Electric,Nissan,No,200,18000,free,1,0,Nissan_Leaf.jpg
613,1,2,2449,32000,2,Gas,Nissan,No,200,40000,NA,0,1,Nissan_Gas.jpg
613,2,1,2450,6000,5,Electric,Nissan,Yes,250,25000,paid,1,0,Nissan_Leaf.jpg
613,2,2,2450,28000,2,Gas,Nissan,Yes,100,10000,NA,0,1,Nissan_Gas.jpg
613,3,1,2451,33000,5,Electric,Nissan,Yes,200,33000,free,1,0,Nissan_Leaf.jpg
613,3,2,2451,8000,3,Gas,Mercedes,Yes,250,19000,NA,0,1,MB_C300.jpg
613,4,1,2452,20000,5,Electric,Tesla,Yes,200,38000,discounted,1,0,Tesla_Model_3.jpg
613,4,2,2452,44000,4,Gas,Tesla,Yes,250,26000,NA,0,1,Tesla_Model_3.jpg
614,1,1,2453,11000,4,Electric,Nissan,No,100,24000,paid,1,0,Nissan_Leaf.jpg
614,1,2,2453,39000,3,Gas,Mercedes,Yes,250,30000,NA,0,1,MB_C300.jpg
614,2,1,2454,23000,4,Electric,Mercedes,No,100,10000,paid,1,0,MB_EQ.jpg
614,2,2,2454,43000,4,Gas,Nissan,No,100,41000,NA,0,1,Nissan_Gas.jpg
614,3,1,2455,23000,1,Electric,Nissan,No,150,13000,paid,1,0,Nissan_Leaf.jpg
614,3,2,2455,21000,5,Gas,Tesla,No,200,30000,NA,0,1,Tesla_Model_3.jpg
614,4,1,2456,49000,5,Electric,Tesla,No,100,27000,free,1,0,Tesla_Model_3.jpg
614,4,2,2456,48000,4,Gas,Tesla,No,250,25000,NA,0,1,Tesla_Model_3.jpg
615,1,1,2457,9000,4,Electric,Nissan,No,150,20000,free,1,0,Nissan_Leaf.jpg
615,1,2,2457,9000,3,Gas,Tesla,No,100,46000,NA,0,1,Tesla_Model_3.jpg
615,2,1,2458,5000,5,Electric,Nissan,Yes,100,35000,free,1,0,Nissan_Leaf.jpg
615,2,2,2458,26000,4,Gas,Tesla,Yes,150,17000,NA,0,1,Tesla_Model_3.jpg
615,3,1,2459,11000,1,Electric,Tesla,Yes,100,50000,free,1,0,Tesla_Model_3.jpg
615,3,2,2459,27000,5,Gas,Mercedes,Yes,150,17000,NA,0,1,MB_C300.jpg
615,4,1,2460,31000,1,Electric,Tesla,Yes,200,30000,paid,1,0,Tesla_Model_3.jpg
615,4,2,2460,22000,1,Gas,Tesla,No,200,11000,NA,0,1,Tesla_Model_3.jpg
616,1,1,2461,43000,4,Electric,Nissan,No,250,45000,paid,1,0,Nissan_Leaf.jpg
616,1,2,2461,33000,1,Gas,Mercedes,Yes,150,44000,NA,0,1,MB_C300.jpg
616,2,1,2462,47000,4,Electric,Tesla,No,150,20000,discounted,1,0,Tesla_Model_3.jpg
616,2,2,2462,39000,5,Gas,Mercedes,No,150,31000,NA,0,1,MB_C300.jpg
616,3,1,2463,39000,4,Electric,Mercedes,Yes,100,45000,paid,1,0,MB_EQ.jpg
616,3,2,2463,27000,5,Gas,Mercedes,No,250,10000,NA,0,1,MB_C300.jpg
616,4,1,2464,23000,2,Electric,Tesla,No,250,10000,paid,1,0,Tesla_Model_3.jpg
616,4,2,2464,26000,1,Gas,Nissan,Yes,100,41000,NA,0,1,Nissan_Gas.jpg
617,1,1,2465,23000,5,Electric,Tesla,Yes,100,41000,discounted,1,0,Tesla_Model_3.jpg
617,1,2,2465,8000,1,Gas,Tesla,No,100,27000,NA,0,1,Tesla_Model_3.jpg
617,2,1,2466,12000,4,Electric,Tesla,No,100,18000,free,1,0,Tesla_Model_3.jpg
617,2,2,2466,22000,4,Gas,Nissan,No,250,21000,NA,0,1,Nissan_Gas.jpg
617,3,1,2467,20000,2,Electric,Nissan,No,150,13000,paid,1,0,Nissan_Leaf.jpg
617,3,2,2467,34000,5,Gas,Nissan,No,250,26000,NA,0,1,Nissan_Gas.jpg
617,4,1,2468,38000,5,Electric,Tesla,No,250,48000,free,1,0,Tesla_Model_3.jpg
617,4,2,2468,44000,3,Gas,Nissan,Yes,100,30000,NA,0,1,Nissan_Gas.jpg
618,1,1,2469,7000,3,Electric,Mercedes,No,250,28000,discounted,1,0,MB_EQ.jpg
618,1,2,2469,36000,4,Gas,Mercedes,Yes,100,9000,NA,0,1,MB_C300.jpg
618,2,1,2470,33000,3,Electric,Mercedes,No,200,29000,free,1,0,MB_EQ.jpg
618,2,2,2470,14000,1,Gas,Nissan,Yes,100,47000,NA,0,1,Nissan_Gas.jpg
618,3,1,2471,30000,5,Electric,Tesla,Yes,250,5000,discounted,1,0,Tesla_Model_3.jpg
618,3,2,2471,46000,5,Gas,Nissan,Yes,100,11000,NA,0,1,Nissan_Gas.jpg
618,4,1,2472,17000,2,Electric,Mercedes,Yes,100,31000,free,1,0,MB_EQ.jpg
618,4,2,2472,6000,4,Gas,Mercedes,Yes,200,12000,NA,0,1,MB_C300.jpg
619,1,1,2473,28000,3,Electric,Mercedes,No,150,21000,paid,1,0,MB_EQ.jpg
619,1,2,2473,17000,3,Gas,Mercedes,No,100,28000,NA,0,1,MB_C300.jpg
619,2,1,2474,27000,3,Electric,Tesla,No,100,16000,free,1,0,Tesla_Model_3.jpg
619,2,2,2474,19000,3,Gas,Nissan,Yes,200,23000,NA,0,1,Nissan_Gas.jpg
619,3,1,2475,18000,2,Electric,Tesla,Yes,100,12000,paid,1,0,Tesla_Model_3.jpg
619,3,2,2475,39000,2,Gas,Tesla,No,100,34000,NA,0,1,Tesla_Model_3.jpg
619,4,1,2476,32000,5,Electric,Mercedes,No,100,19000,discounted,1,0,MB_EQ.jpg
619,4,2,2476,34000,5,Gas,Mercedes,Yes,150,41000,NA,0,1,MB_C300.jpg
620,1,1,2477,10000,5,Electric,Nissan,No,100,29000,paid,1,0,Nissan_Leaf.jpg
620,1,2,2477,26000,2,Gas,Tesla,Yes,100,36000,NA,0,1,Tesla_Model_3.jpg
620,2,1,2478,49000,5,Electric,Tesla,No,100,21000,discounted,1,0,Tesla_Model_3.jpg
620,2,2,2478,16000,2,Gas,Mercedes,Yes,250,14000,NA,0,1,MB_C300.jpg
620,3,1,2479,37000,4,Electric,Mercedes,Yes,200,33000,free,1,0,MB_EQ.jpg
620,3,2,2479,13000,5,Gas,Mercedes,Yes,250,28000,NA,0,1,MB_C300.jpg
620,4,1,2480,15000,3,Electric,Nissan,No,100,27000,paid,1,0,Nissan_Leaf.jpg
620,4,2,2480,8000,3,Gas,Mercedes,Yes,100,10000,NA,0,1,MB_C300.jpg
621,1,1,2481,24000,5,Electric,Nissan,No,250,12000,paid,1,0,Nissan_Leaf.jpg
621,1,2,2481,5000,2,Gas,Nissan,Yes,250,47000,NA,0,1,Nissan_Gas.jpg
621,2,1,2482,34000,2,Electric,Nissan,Yes,100,36000,discounted,1,0,Nissan_Leaf.jpg
621,2,2,2482,42000,5,Gas,Tesla,Yes,200,45000,NA,0,1,Tesla_Model_3.jpg
621,3,1,2483,9000,2,Electric,Tesla,No,100,6000,free,1,0,Tesla_Model_3.jpg
621,3,2,2483,7000,3,Gas,Mercedes,No,250,5000,NA,0,1,MB_C300.jpg
621,4,1,2484,16000,4,Electric,Mercedes,No,200,6000,discounted,1,0,MB_EQ.jpg
621,4,2,2484,18000,3,Gas,Nissan,Yes,150,6000,NA,0,1,Nissan_Gas.jpg
622,1,1,2485,19000,2,Electric,Nissan,No,250,43000,paid,1,0,Nissan_Leaf.jpg
622,1,2,2485,10000,5,Gas,Nissan,Yes,250,43000,NA,0,1,Nissan_Gas.jpg
622,2,1,2486,35000,3,Electric,Mercedes,No,200,16000,discounted,1,0,MB_EQ.jpg
622,2,2,2486,30000,1,Gas,Nissan,Yes,200,7000,NA,0,1,Nissan_Gas.jpg
622,3,1,2487,24000,4,Electric,Nissan,Yes,250,28000,free,1,0,Nissan_Leaf.jpg
622,3,2,2487,32000,2,Gas,Tesla,Yes,250,19000,NA,0,1,Tesla_Model_3.jpg
622,4,1,2488,40000,4,Electric,Nissan,Yes,200,36000,paid,1,0,Nissan_Leaf.jpg
622,4,2,2488,17000,2,Gas,Mercedes,No,150,8000,NA,0,1,MB_C300.jpg
623,1,1,2489,41000,4,Electric,Nissan,Yes,250,19000,discounted,1,0,Nissan_Leaf.jpg
623,1,2,2489,28000,1,Gas,Nissan,No,100,40000,NA,0,1,Nissan_Gas.jpg
623,2,1,2490,44000,5,Electric,Tesla,Yes,150,43000,discounted,1,0,Tesla_Model_3.jpg
623,2,2,2490,32000,2,Gas,Nissan,No,200,29000,NA,0,1,Nissan_Gas.jpg
623,3,1,2491,46000,1,Electric,Mercedes,No,200,47000,paid,1,0,MB_EQ.jpg
623,3,2,2491,17000,1,Gas,Nissan,Yes,150,20000,NA,0,1,Nissan_Gas.jpg
623,4,1,2492,8000,3,Electric,Nissan,Yes,100,44000,free,1,0,Nissan_Leaf.jpg
623,4,2,2492,43000,1,Gas,Mercedes,No,100,42000,NA,0,1,MB_C300.jpg
624,1,1,2493,36000,5,Electric,Tesla,Yes,200,44000,paid,1,0,Tesla_Model_3.jpg
624,1,2,2493,34000,2,Gas,Tesla,Yes,150,18000,NA,0,1,Tesla_Model_3.jpg
624,2,1,2494,34000,5,Electric,Tesla,No,250,29000,free,1,0,Tesla_Model_3.jpg
624,2,2,2494,24000,1,Gas,Tesla,No,100,40000,NA,0,1,Tesla_Model_3.jpg
624,3,1,2495,50000,3,Electric,Tesla,Yes,250,20000,free,1,0,Tesla_Model_3.jpg
624,3,2,2495,7000,5,Gas,Tesla,No,150,30000,NA,0,1,Tesla_Model_3.jpg
624,4,1,2496,33000,5,Electric,Tesla,Yes,200,11000,paid,1,0,Tesla_Model_3.jpg
624,4,2,2496,29000,3,Gas,Nissan,No,250,40000,NA,0,1,Nissan_Gas.jpg
625,1,1,2497,36000,3,Electric,Nissan,No,100,23000,paid,1,0,Nissan_Leaf.jpg
625,1,2,2497,7000,5,Gas,Tesla,No,250,39000,NA,0,1,Tesla_Model_3.jpg
625,2,1,2498,29000,2,Electric,Mercedes,No,200,40000,paid,1,0,MB_EQ.jpg
625,2,2,2498,13000,1,Gas,Nissan,Yes,100,19000,NA,0,1,Nissan_Gas.jpg
625,3,1,2499,35000,3,Electric,Nissan,No,150,21000,discounted,1,0,Nissan_Leaf.jpg
625,3,2,2499,6000,3,Gas,Tesla,No,150,12000,NA,0,1,Tesla_Model_3.jpg
625,4,1,2500,35000,1,Electric,Nissan,No,150,38000,free,1,0,Nissan_Leaf.jpg
625,4,2,2500,12000,3,Gas,Mercedes,Yes,150,26000,NA,0,1,MB_C300.jpg
626,1,1,2501,45000,3,Electric,Nissan,Yes,100,44000,paid,1,0,Nissan_Leaf.jpg
626,1,2,2501,33000,4,Gas,Tesla,No,200,48000,NA,0,1,Tesla_Model_3.jpg
626,2,1,2502,5000,1,Electric,Nissan,No,200,14000,paid,1,0,Nissan_Leaf.jpg
626,2,2,2502,21000,5,Gas,Mercedes,No,100,26000,NA,0,1,MB_C300.jpg
626,3,1,2503,45000,2,Electric,Mercedes,No,200,29000,paid,1,0,MB_EQ.jpg
626,3,2,2503,17000,4,Gas,Nissan,Yes,100,16000,NA,0,1,Nissan_Gas.jpg
626,4,1,2504,45000,5,Electric,Mercedes,No,200,13000,paid,1,0,MB_EQ.jpg
626,4,2,2504,48000,3,Gas,Tesla,No,250,45000,NA,0,1,Tesla_Model_3.jpg
627,1,1,2505,18000,1,Electric,Nissan,Yes,250,30000,paid,1,0,Nissan_Leaf.jpg
627,1,2,2505,31000,3,Gas,Nissan,Yes,200,45000,NA,0,1,Nissan_Gas.jpg
627,2,1,2506,34000,2,Electric,Nissan,Yes,200,8000,paid,1,0,Nissan_Leaf.jpg
627,2,2,2506,49000,3,Gas,Mercedes,Yes,250,33000,NA,0,1,MB_C300.jpg
627,3,1,2507,37000,1,Electric,Tesla,Yes,100,19000,free,1,0,Tesla_Model_3.jpg
627,3,2,2507,16000,5,Gas,Nissan,Yes,100,32000,NA,0,1,Nissan_Gas.jpg
627,4,1,2508,45000,3,Electric,Mercedes,Yes,250,29000,free,1,0,MB_EQ.jpg
627,4,2,2508,9000,2,Gas,Mercedes,No,100,31000,NA,0,1,MB_C300.jpg
628,1,1,2509,16000,2,Electric,Mercedes,No,250,12000,free,1,0,MB_EQ.jpg
628,1,2,2509,48000,1,Gas,Nissan,Yes,200,41000,NA,0,1,Nissan_Gas.jpg
628,2,1,2510,18000,4,Electric,Mercedes,Yes,250,26000,free,1,0,MB_EQ.jpg
628,2,2,2510,44000,5,Gas,Mercedes,Yes,150,8000,NA,0,1,MB_C300.jpg
628,3,1,2511,48000,1,Electric,Nissan,No,100,23000,paid,1,0,Nissan_Leaf.jpg
628,3,2,2511,9000,4,Gas,Mercedes,No,200,26000,NA,0,1,MB_C300.jpg
628,4,1,2512,41000,1,Electric,Mercedes,No,200,5000,paid,1,0,MB_EQ.jpg
628,4,2,2512,47000,1,Gas,Tesla,No,150,30000,NA,0,1,Tesla_Model_3.jpg
629,1,1,2513,19000,4,Electric,Nissan,No,100,37000,discounted,1,0,Nissan_Leaf.jpg
629,1,2,2513,19000,1,Gas,Tesla,No,200,29000,NA,0,1,Tesla_Model_3.jpg
629,2,1,2514,36000,2,Electric,Tesla,Yes,100,36000,discounted,1,0,Tesla_Model_3.jpg
629,2,2,2514,23000,2,Gas,Mercedes,No,150,41000,NA,0,1,MB_C300.jpg
629,3,1,2515,40000,4,Electric,Tesla,Yes,100,7000,paid,1,0,Tesla_Model_3.jpg
629,3,2,2515,23000,1,Gas,Tesla,Yes,150,8000,NA,0,1,Tesla_Model_3.jpg
629,4,1,2516,26000,5,Electric,Mercedes,Yes,100,41000,discounted,1,0,MB_EQ.jpg
629,4,2,2516,16000,1,Gas,Nissan,No,150,22000,NA,0,1,Nissan_Gas.jpg
630,1,1,2517,5000,4,Electric,Nissan,Yes,100,20000,paid,1,0,Nissan_Leaf.jpg
630,1,2,2517,16000,5,Gas,Nissan,No,150,13000,NA,0,1,Nissan_Gas.jpg
630,2,1,2518,29000,3,Electric,Tesla,No,250,13000,free,1,0,Tesla_Model_3.jpg
630,2,2,2518,27000,4,Gas,Tesla,Yes,150,38000,NA,0,1,Tesla_Model_3.jpg
630,3,1,2519,6000,4,Electric,Nissan,Yes,250,7000,discounted,1,0,Nissan_Leaf.jpg
630,3,2,2519,35000,4,Gas,Nissan,Yes,200,43000,NA,0,1,Nissan_Gas.jpg
630,4,1,2520,28000,4,Electric,Mercedes,Yes,200,17000,discounted,1,0,MB_EQ.jpg
630,4,2,2520,36000,5,Gas,Tesla,No,150,19000,NA,0,1,Tesla_Model_3.jpg
631,1,1,2521,18000,2,Electric,Tesla,Yes,150,27000,free,1,0,Tesla_Model_3.jpg
631,1,2,2521,23000,3,Gas,Tesla,Yes,100,34000,NA,0,1,Tesla_Model_3.jpg
631,2,1,2522,32000,5,Electric,Tesla,No,100,36000,paid,1,0,Tesla_Model_3.jpg
631,2,2,2522,35000,2,Gas,Mercedes,Yes,200,31000,NA,0,1,MB_C300.jpg
631,3,1,2523,14000,4,Electric,Nissan,No,150,14000,paid,1,0,Nissan_Leaf.jpg
631,3,2,2523,31000,3,Gas,Tesla,No,100,11000,NA,0,1,Tesla_Model_3.jpg
631,4,1,2524,14000,4,Electric,Mercedes,Yes,100,33000,free,1,0,MB_EQ.jpg
631,4,2,2524,11000,3,Gas,Mercedes,No,200,36000,NA,0,1,MB_C300.jpg
632,1,1,2525,41000,1,Electric,Nissan,Yes,150,29000,paid,1,0,Nissan_Leaf.jpg
632,1,2,2525,9000,5,Gas,Tesla,Yes,200,34000,NA,0,1,Tesla_Model_3.jpg
632,2,1,2526,43000,4,Electric,Tesla,No,200,50000,paid,1,0,Tesla_Model_3.jpg
632,2,2,2526,23000,3,Gas,Tesla,Yes,200,45000,NA,0,1,Tesla_Model_3.jpg
632,3,1,2527,50000,2,Electric,Nissan,No,200,36000,paid,1,0,Nissan_Leaf.jpg
632,3,2,2527,11000,3,Gas,Mercedes,Yes,100,13000,NA,0,1,MB_C300.jpg
632,4,1,2528,26000,2,Electric,Nissan,Yes,150,32000,paid,1,0,Nissan_Leaf.jpg
632,4,2,2528,41000,3,Gas,Mercedes,No,200,31000,NA,0,1,MB_C300.jpg
633,1,1,2529,50000,3,Electric,Nissan,No,150,7000,free,1,0,Nissan_Leaf.jpg
633,1,2,2529,24000,5,Gas,Nissan,Yes,200,11000,NA,0,1,Nissan_Gas.jpg
633,2,1,2530,50000,5,Electric,Nissan,Yes,250,23000,paid,1,0,Nissan_Leaf.jpg
633,2,2,2530,34000,1,Gas,Nissan,Yes,150,5000,NA,0,1,Nissan_Gas.jpg
633,3,1,2531,30000,1,Electric,Tesla,No,250,36000,discounted,1,0,Tesla_Model_3.jpg
633,3,2,2531,16000,3,Gas,Nissan,Yes,150,45000,NA,0,1,Nissan_Gas.jpg
633,4,1,2532,50000,1,Electric,Mercedes,Yes,100,29000,discounted,1,0,MB_EQ.jpg
633,4,2,2532,28000,5,Gas,Mercedes,Yes,100,29000,NA,0,1,MB_C300.jpg
634,1,1,2533,20000,5,Electric,Mercedes,No,100,39000,paid,1,0,MB_EQ.jpg
634,1,2,2533,37000,4,Gas,Tesla,Yes,150,41000,NA,0,1,Tesla_Model_3.jpg
634,2,1,2534,17000,2,Electric,Nissan,Yes,150,17000,free,1,0,Nissan_Leaf.jpg
634,2,2,2534,48000,3,Gas,Nissan,No,200,33000,NA,0,1,Nissan_Gas.jpg
634,3,1,2535,31000,2,Electric,Mercedes,No,150,42000,discounted,1,0,MB_EQ.jpg
634,3,2,2535,47000,2,Gas,Nissan,No,250,9000,NA,0,1,Nissan_Gas.jpg
634,4,1,2536,34000,1,Electric,Tesla,No,100,35000,free,1,0,Tesla_Model_3.jpg
634,4,2,2536,9000,1,Gas,Mercedes,Yes,150,38000,NA,0,1,MB_C300.jpg
635,1,1,2537,31000,3,Electric,Tesla,Yes,200,24000,free,1,0,Tesla_Model_3.jpg
635,1,2,2537,44000,3,Gas,Tesla,No,150,8000,NA,0,1,Tesla_Model_3.jpg
635,2,1,2538,28000,3,Electric,Mercedes,No,150,43000,discounted,1,0,MB_EQ.jpg
635,2,2,2538,39000,2,Gas,Nissan,Yes,250,35000,NA,0,1,Nissan_Gas.jpg
635,3,1,2539,49000,2,Electric,Nissan,Yes,150,29000,paid,1,0,Nissan_Leaf.jpg
635,3,2,2539,50000,5,Gas,Tesla,Yes,200,24000,NA,0,1,Tesla_Model_3.jpg
635,4,1,2540,35000,1,Electric,Nissan,No,200,30000,paid,1,0,Nissan_Leaf.jpg
635,4,2,2540,42000,3,Gas,Nissan,Yes,250,20000,NA,0,1,Nissan_Gas.jpg
636,1,1,2541,7000,4,Electric,Mercedes,Yes,100,40000,discounted,1,0,MB_EQ.jpg
636,1,2,2541,44000,4,Gas,Mercedes,No,200,46000,NA,0,1,MB_C300.jpg
636,2,1,2542,45000,2,Electric,Mercedes,Yes,150,47000,paid,1,0,MB_EQ.jpg
636,2,2,2542,45000,1,Gas,Tesla,Yes,150,38000,NA,0,1,Tesla_Model_3.jpg
636,3,1,2543,17000,4,Electric,Mercedes,Yes,200,16000,discounted,1,0,MB_EQ.jpg
636,3,2,2543,23000,2,Gas,Tesla,No,150,21000,NA,0,1,Tesla_Model_3.jpg
636,4,1,2544,5000,3,Electric,Mercedes,No,100,21000,discounted,1,0,MB_EQ.jpg
636,4,2,2544,22000,3,Gas,Nissan,No,200,26000,NA,0,1,Nissan_Gas.jpg
637,1,1,2545,12000,2,Electric,Tesla,No,150,47000,paid,1,0,Tesla_Model_3.jpg
637,1,2,2545,41000,2,Gas,Mercedes,Yes,150,37000,NA,0,1,MB_C300.jpg
637,2,1,2546,14000,3,Electric,Mercedes,Yes,250,8000,discounted,1,0,MB_EQ.jpg
637,2,2,2546,43000,1,Gas,Mercedes,No,250,41000,NA,0,1,MB_C300.jpg
637,3,1,2547,33000,5,Electric,Nissan,No,100,11000,free,1,0,Nissan_Leaf.jpg
637,3,2,2547,40000,2,Gas,Tesla,Yes,250,14000,NA,0,1,Tesla_Model_3.jpg
637,4,1,2548,36000,2,Electric,Tesla,Yes,100,8000,discounted,1,0,Tesla_Model_3.jpg
637,4,2,2548,26000,2,Gas,Mercedes,Yes,200,10000,NA,0,1,MB_C300.jpg
638,1,1,2549,16000,5,Electric,Nissan,No,200,18000,discounted,1,0,Nissan_Leaf.jpg
638,1,2,2549,19000,3,Gas,Tesla,No,100,16000,NA,0,1,Tesla_Model_3.jpg
638,2,1,2550,33000,5,Electric,Mercedes,No,100,11000,paid,1,0,MB_EQ.jpg
638,2,2,2550,11000,5,Gas,Mercedes,Yes,200,28000,NA,0,1,MB_C300.jpg
638,3,1,2551,28000,1,Electric,Tesla,Yes,100,42000,paid,1,0,Tesla_Model_3.jpg
